"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @KyleKulinski: Very much looking forward to 3 more questions on how we pay for medicare for all. #DemDebate",FALSE,0,NA,2019-11-20 23:59:57,FALSE,NA,"1197303599958757376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","boringfatima",122,TRUE,FALSE,NA,NA
"2","Thanks for the #DemDebate reminder @washingtonpost!

Also, this tweet mention has got me like… https://t.co/0WWTRE14Nj",FALSE,3,NA,2019-11-20 23:59:56,TRUE,NA,"1197303595684835328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","freckledpedidoc",0,FALSE,FALSE,NA,NA
"3","As there isn't anything 'progressive' about Joe Biden,

@theNation's oldest progressive magazine

CALLS ON JOE BIDE… https://t.co/DOEWFiMR9X",FALSE,11,NA,2019-11-20 23:59:55,TRUE,NA,"1197303591637118976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AngryVoters",3,FALSE,FALSE,NA,NA
"4","RT @bourgeoisalien: Remember when watching the debate tonight that both WaPo and MSNBC would like nothing more than to destroy Bernie on be…",FALSE,0,NA,2019-11-20 23:59:55,FALSE,NA,"1197303590471254018",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","1200BethL",101,TRUE,FALSE,NA,NA
"5","Side note:

How does Biden not get asked about his son and Burisma at tonight’s #DemDebate?",FALSE,1,NA,2019-11-20 23:59:55,FALSE,NA,"1197303589502406659",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","humourme1234",0,FALSE,FALSE,NA,NA
"6","#TeamPete #wintheera #petewave #PeteButtigieg #PeteforPresident #DemDebate https://t.co/UTaj9qY4bB",FALSE,0,NA,2019-11-20 23:59:54,FALSE,NA,"1197303587866583041",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jpcurlylocks",0,FALSE,FALSE,NA,NA
"7","RT @allontheline_ga: It’s time for a conversation about democracy reform at the #DemDebate!

<U+2705>Voting rights
<U+2705>Gerrymandering
<U+2705>Campaign Finan…",FALSE,0,NA,2019-11-20 23:59:54,FALSE,NA,"1197303585970765825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RobinMCouch",14,TRUE,FALSE,NA,NA
"8",".#HollyHypocrites Party Of #METoo Broadcast @MSNBC @NBC Desperate Attempt To Outrun #CatchAndKill &amp; #TimesUp Scanda… https://t.co/MMO5ADZSyA",FALSE,0,NA,2019-11-20 23:59:53,TRUE,NA,"1197303583768809473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MediaShrink",0,FALSE,FALSE,NA,NA
"9","Team @redandblack has you covered for tonight’s #DemDebate. Follow along with @erinschilling85 and @megmittelhamms… https://t.co/CamytKCnkr",FALSE,14,NA,2019-11-20 23:59:53,TRUE,NA,"1197303583106043904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CollinHuguley",3,FALSE,FALSE,NA,NA
"10","Pete Buttigieg out here faking endorsements. 

Yang is actually focusing on changing one persons mind at a time.… https://t.co/mr43Kizgko",FALSE,6,NA,2019-11-20 23:59:53,TRUE,NA,"1197303582774759424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mynameswolf",1,FALSE,FALSE,NA,NA
"11","RT @LookAtThatHeed: I’d rather set myself on fire
#DemDebate https://t.co/ZBCwcGU3ez",FALSE,0,NA,2019-11-20 23:59:53,FALSE,NA,"1197303581755551744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vetshelp1",2,TRUE,FALSE,NA,NA
"12","RT @katierdolan: Lesther Holt just called @AndrewYang a ""rising star"" on Nightly News. The office cheered. What a way to start our #DemDeba…",FALSE,0,NA,2019-11-20 23:59:52,FALSE,NA,"1197303579285086213",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicolepagelee",208,TRUE,FALSE,NA,NA
"13","Gross just saw a Bernie ad telling me hes the most unprecedented campaign. vom. #DemDebate #democratDebate",FALSE,2,NA,2019-11-20 23:59:52,FALSE,NA,"1197303578119081984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nuts4Pete",0,FALSE,FALSE,NA,NA
"14","I’m just gonna leave this here. #DemDebate https://t.co/QsY5uIlIcM",FALSE,1,NA,2019-11-20 23:59:52,FALSE,NA,"1197303577288548356",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaritaBaby97",0,FALSE,FALSE,NA,NA
"15","RT @KyleKulinski: Very much looking forward to 3 more questions on how we pay for medicare for all. #DemDebate",FALSE,0,NA,2019-11-20 23:59:52,FALSE,NA,"1197303576214884352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PhilippeLamont3",122,TRUE,FALSE,NA,NA
"16","RT @davidslavick: .@JoeBiden campaign misfiring the post debate email. #DemDebate #DemocraticDebate https://t.co/KaflcPHYWk",FALSE,0,NA,2019-11-20 23:59:51,FALSE,NA,"1197303575501852674",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KittyLenoir",30,TRUE,FALSE,NA,NA
"17","RT @AtlantaYang: We got some wickedly cool signs! #DemDebate https://t.co/eVJHTkVk6T",FALSE,0,NA,2019-11-20 23:59:51,FALSE,NA,"1197303575224967168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HunterL2195",9,TRUE,FALSE,NA,NA
"18","RT @CoryBooker: Tonight's #DemDebate is only hours away, and I could not be more excited. My team is standing by to send real-time updates…",FALSE,0,NA,2019-11-20 23:59:51,FALSE,NA,"1197303574268698625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NedaMaze",76,TRUE,FALSE,NA,NA
"19","I forsee the worst of clownery during this debate.
#DemDebate https://t.co/yn4ylvWgdN",FALSE,0,NA,2019-11-20 23:59:51,FALSE,NA,"1197303573916336128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jones_iv",0,FALSE,FALSE,NA,NA
"20","RT @realryanpro: If ur trying to #BeLikePete for tonight's #DemDebate, above all else, be confident.

He is.

@PeteButtigieg @Chas10Buttigi…",FALSE,0,NA,2019-11-20 23:59:50,FALSE,NA,"1197303571114594304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mugzTnesh",13,TRUE,FALSE,NA,NA
"21","RT @ravenchollins: We ready. #DemDebate #PeteForPresident #TeamPete https://t.co/Rbt2al8sSR",FALSE,0,NA,2019-11-20 23:59:50,FALSE,NA,"1197303569801760768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katrebsmi",37,TRUE,FALSE,NA,NA
"22","RT @washingtonpost: @CharlesPDavis the fifth #DemDebate is about to start. 

Join us for live coverage on https://t.co/TUUV9ilzyR and in ou…",FALSE,0,NA,2019-11-20 23:59:50,FALSE,NA,"1197303569529131008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CharlesPDavis",1,TRUE,FALSE,NA,NA
"23","RT @KyleKulinski: Very much looking forward to 3 more questions on how we pay for medicare for all. #DemDebate",FALSE,0,NA,2019-11-20 23:59:49,FALSE,NA,"1197303567561965568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cat_O_Clysm",122,TRUE,FALSE,NA,NA
"24","#DemDebate 
#tylerperrystudios 
#TP Troops",FALSE,0,NA,2019-11-20 23:59:49,FALSE,NA,"1197303567247433728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anesgt87",0,FALSE,FALSE,NA,NA
"25","RT @bourgeoisalien: Remember when watching the debate tonight that both WaPo and MSNBC would like nothing more than to destroy Bernie on be…",FALSE,0,NA,2019-11-20 23:59:49,FALSE,NA,"1197303566773473280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hodnett_andrew",101,TRUE,FALSE,NA,NA
"26","RT @GaryGrumbach: Some candidates participate in mock debates to prepare for the big night.

Sen. @BernieSanders shoots hoops, holds conver…",FALSE,0,NA,2019-11-20 23:59:49,FALSE,NA,"1197303565653618690",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elles_ryan",1295,TRUE,FALSE,NA,NA
"27","What if #ImpeachmentHearing doesn't end before #DemDebate starts? <U+0001F62F>",FALSE,0,NA,2019-11-20 23:59:49,FALSE,NA,"1197303564441399297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PigWings11",0,FALSE,FALSE,NA,NA
"28","RT @VertDuFerk: Let me introduce you to our next President, @BernieSanders I've been in his corner (as a Vermonter) since 2001. In close to…",FALSE,0,NA,2019-11-20 23:59:49,FALSE,NA,"1197303564273631233",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rjhenning2016",26,TRUE,FALSE,NA,NA
"29","RT @washingtonpost: @Kimmy2858 the fifth #DemDebate is about to start. 

Join us for live coverage on https://t.co/TUUV9ilzyR and in our ap…",FALSE,0,NA,2019-11-20 23:59:49,FALSE,NA,"1197303564231557121",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kimmy2858",1,TRUE,FALSE,NA,NA
"30","It's Debate Night in America, folks. 
Here's how to watch tonight's #DemDebate: https://t.co/cbamLrLTtp",FALSE,0,NA,2019-11-20 23:59:48,FALSE,NA,"1197303563006959616",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","wgbhnews",0,FALSE,FALSE,NA,NA
"31","RT @NNUBonnie: Wishing @BernieSanders a great #DemDebate! Thank you for championing nurses’ values.<U+0001F4AA><U+0001F3FD><U+2764><U+FE0F>

This nurse—and her union—is proud…",FALSE,0,NA,2019-11-20 23:59:48,FALSE,NA,"1197303559697489920",NA,"<a href=""https://twitter.com/Bot2020Bernie"" rel=""nofollow"">bb2020</a>","BernieBot_2020",120,TRUE,FALSE,NA,NA
"32","RT @Lisa_Connelly: We are Boot-edge-edge’ing with you from all over the country! #BarnstormersForPete #ButtigiegBarnstormers #PeteStorm #Wi…",FALSE,0,NA,2019-11-20 23:59:47,FALSE,NA,"1197303558338760704",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aldermo28",3,TRUE,FALSE,NA,NA
"33","RT @bern_bae: I proudly endorse Senator Bernie Sanders for POTUS.

Pass it on.
#DemDebate",FALSE,0,NA,2019-11-20 23:59:46,FALSE,NA,"1197303553594920960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ToastCynical",119,TRUE,FALSE,NA,NA
"34","Who wants to #DemDebate and chill?",FALSE,1,NA,2019-11-20 23:59:45,FALSE,NA,"1197303547873939457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OnceUponARoss",0,FALSE,FALSE,NA,NA
"35","#PeteForPresident #DemDebate #PeteButtigieg #TeamPete https://t.co/MFr5qGXnGM",FALSE,3,NA,2019-11-20 23:59:44,FALSE,NA,"1197303546338795520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Allison15490114",0,FALSE,FALSE,NA,NA
"36","RT @PeteForAmerica: <U+0001F5E3><U+FE0F>TWO HOURS LEFT
<U+0001F5E3><U+FE0F>#DEMDEBATE https://t.co/Dqwp6SERxi",FALSE,0,NA,2019-11-20 23:59:44,FALSE,NA,"1197303545248108544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BelodyJS",87,TRUE,FALSE,NA,NA
"37","RT @PeteForAmerica: .@PeteButtigieg said it best during the last #DemDebate: It’s not about the president. It’s about us. https://t.co/LE0V…",FALSE,0,NA,2019-11-20 23:59:42,FALSE,NA,"1197303536654139392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CosmicDust1985",79,TRUE,FALSE,NA,NA
"38","RT @SayNo2SocialMed: Nancy Pelosi’s drug #pricecontrols scheme is the first step to #socialism. Control drug prices, control industry, cont…",FALSE,0,NA,2019-11-20 23:59:42,FALSE,NA,"1197303535886405633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grinning_granny",669,TRUE,FALSE,NA,NA
"39","RT @m_mendozaferrer: If nepotism is an issue, ask Bernie and Jane Sanders about funnelling $$$ to their children over the yrs. Jane funnell…",FALSE,0,NA,2019-11-20 23:59:42,FALSE,NA,"1197303534456311809",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MoonstoneMN",41,TRUE,FALSE,NA,NA
"40","RT @scottsantens: 14 mentions... Only 5 candidates running are polling higher than @AndrewYang right now. Based on polling averages, Yang s…",FALSE,0,NA,2019-11-20 23:59:40,FALSE,NA,"1197303527422300162",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KoalasForYang",280,TRUE,FALSE,NA,NA
"41","RT @tylergarret2: #TeamPete out with a pre-debate rally in Georgia, ahead of the #DemDebate!

#PeteForPresident https://t.co/4ZQPFYOtgy",FALSE,0,NA,2019-11-20 23:59:40,FALSE,NA,"1197303525757222913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dickersondon",21,TRUE,FALSE,NA,NA
"42","RT @scottsantens: 14 mentions... Only 5 candidates running are polling higher than @AndrewYang right now. Based on polling averages, Yang s…",FALSE,0,NA,2019-11-20 23:59:39,FALSE,NA,"1197303522204770304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dothat65",280,TRUE,FALSE,NA,NA
"43","RT @tuser5555: @altifbrown @AndrewYang #IEndorseAndrewYang bc he's the best candidate for the majority of ppl in this country. Facts. #UBI…",FALSE,0,NA,2019-11-20 23:59:39,FALSE,NA,"1197303522045386752",NA,"<a href=""https://manibharathy.ml"" rel=""nofollow"">YG basecamp bot</a>","YanggangB",8,TRUE,FALSE,NA,NA
"44","RT @jason_sherfey: @Kate4Nh @jasonsherfey @AndrewYang @lex_zhao @TCalderone11 @chuck__stein @kathy_gregg @Yang2020Mass @JonathanHerzog5 I m…",FALSE,0,NA,2019-11-20 23:59:39,FALSE,NA,"1197303521898577921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jason_sherfey",3,TRUE,FALSE,NA,NA
"45","RT @KyleKulinski: Very much looking forward to 3 more questions on how we pay for medicare for all. #DemDebate",FALSE,0,NA,2019-11-20 23:59:38,FALSE,NA,"1197303520174759936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brothasoap",122,TRUE,FALSE,NA,NA
"46","Breaking News: Joe Biden says he doesn't need the DNA to prove that #HunterBiden is the father of that child. Joe s… https://t.co/yAyAwg9i33",FALSE,2,NA,2019-11-20 23:59:37,TRUE,NA,"1197303516513144837",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ForIAmKing78",2,FALSE,FALSE,NA,NA
"47","RT @Nin10d0014: What to expect from #DemDebate:
-Russia
-Shit questions
-Bernie is a scary socialist
-Some 1% candidate gets 20 minutes of…",FALSE,0,NA,2019-11-20 23:59:37,FALSE,NA,"1197303516165033984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ToastCynical",25,TRUE,FALSE,NA,NA
"48","RT @MishaYlette: Taking JOY with me to a combined Democrat debate watch party. I hope DISCIPLINE tags along so I don’t yell at the tv. If y…",FALSE,0,NA,2019-11-20 23:59:36,FALSE,NA,"1197303511639347200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rayanvar",4,TRUE,FALSE,NA,NA
"49","RT @GaryGrumbach: Some candidates participate in mock debates to prepare for the big night.

Sen. @BernieSanders shoots hoops, holds conver…",FALSE,0,NA,2019-11-20 23:59:36,FALSE,NA,"1197303509844209664",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","the_vello",1295,TRUE,FALSE,NA,NA
"50","#DemDebate #YangTheGOAT https://t.co/Q2A9wLk9qK",FALSE,0,NA,2019-11-20 23:59:36,FALSE,NA,"1197303509198106624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AMindWHeart",1,FALSE,FALSE,NA,NA
"51","RT @Charlee4Not: I endorse @AndrewYang because he truly wants our lives to improve. A game changer &amp; the other candidates are literally fol…",FALSE,0,NA,2019-11-20 23:59:36,FALSE,NA,"1197303509181456384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","breedsomebees",16,TRUE,FALSE,NA,NA
"52","RT @scottsantens: 14 mentions... Only 5 candidates running are polling higher than @AndrewYang right now. Based on polling averages, Yang s…",FALSE,0,NA,2019-11-20 23:59:35,FALSE,NA,"1197303507335798784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Malaka_Official",280,TRUE,FALSE,NA,NA
"53","RT @TauPengL: .@AndrewYang I will be tuning in to watch you on the #DemDebate. I've already let my team know I'll be late to work tomorrow.…",FALSE,0,NA,2019-11-20 23:59:35,FALSE,NA,"1197303505775579137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KellyMoist",41,TRUE,FALSE,NA,NA
"54","RT @JulianCastro: I’m not on the #DemDebate stage tonight. Some have asked “why stay in?”

In the communities I grew up in, people didn’t q…",FALSE,0,NA,2019-11-20 23:59:34,FALSE,NA,"1197303503087005696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MmkayRulz",2319,TRUE,FALSE,NA,NA
"55","RT @BlackWomenLead_: #Khive walking to the #DemDebate like... https://t.co/VxbpWljqtP",FALSE,0,NA,2019-11-20 23:59:34,FALSE,NA,"1197303501619126273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DTWT_Rufus",58,TRUE,FALSE,NA,NA
"56","RT @PeteKent01: Tonight the tell will be if #MayorPete attacks #SleepyJoe over #BidenCrimeFamily dealings w #Burisma in #Ukraine

If not it…",FALSE,0,NA,2019-11-20 23:59:32,FALSE,NA,"1197303496145551360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PeteKent01",5,TRUE,FALSE,NA,NA
"57","We are headed inside Tyler Perry Studios for tonight’s #DemDebate! #TheAtlantaVoice https://t.co/wIzz78o80P",FALSE,1,NA,2019-11-20 23:59:32,FALSE,NA,"1197303493083770880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theatlantavoice",3,FALSE,FALSE,NA,NA
"58","RT @scottsantens: The #1 in Trending right now is #EndorseAndrewYang, and even better, it topped Trump, so once again, #YangBeatsTrump. Wha…",FALSE,0,NA,2019-11-20 23:59:32,FALSE,NA,"1197303492567871488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessCKim1",291,TRUE,FALSE,NA,NA
"59","RT @GaryGrumbach: Some candidates participate in mock debates to prepare for the big night.

Sen. @BernieSanders shoots hoops, holds conver…",FALSE,0,NA,2019-11-20 23:59:31,FALSE,NA,"1197303490361647105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fshakir",1295,TRUE,FALSE,NA,NA
"60","who needs to watch the #DemDebate when you could watch Ramona vs. Vicki again instead <U+0001F481><U+0001F3FC><U+200D><U+2640><U+FE0F> https://t.co/jC2WDrYtHR",FALSE,256,NA,2019-11-20 23:59:31,FALSE,NA,"1197303489220792326",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BravoWWHL",24,FALSE,FALSE,NA,NA
"61","RT @KCAZgirl: Wow!!!!!!!! Look at #TeamPete showing up big time!!!

#PeteForPresident #DemDebate #PeteButtigieg https://t.co/ngYYFL1QzX",FALSE,0,NA,2019-11-20 23:59:30,FALSE,NA,"1197303484900503552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dickersondon",2,TRUE,FALSE,NA,NA
"62","RT @washingtonpost: @ktravel65 the fifth #DemDebate is about to start. 

Join us for live coverage on https://t.co/TUUV9ilzyR and in our ap…",FALSE,0,NA,2019-11-20 23:59:29,FALSE,NA,"1197303481482264576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ktravel65",1,TRUE,FALSE,NA,NA
"63","RT @washingtonpost: @coyahope the fifth #DemDebate is about to start. 

Join us for live coverage on https://t.co/TUUV9ilzyR and in our app.",FALSE,0,NA,2019-11-20 23:59:28,FALSE,NA,"1197303475769507840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coyahope",1,TRUE,FALSE,NA,NA
"64","RT @EighteenX18: BRILLIANT PEOPLE: Tonight is the fifth #DemDebate and we want to make sure you know the who, what, when &amp; where! 

DM this…",FALSE,0,NA,2019-11-20 23:59:27,FALSE,NA,"1197303475165679616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustBeingDevine",2,TRUE,FALSE,NA,NA
"65","RT @VertDuFerk: My #DemDebate predictions:

<U+2705>Bernie is in the bottom 3 in time allotted to speak.
<U+2705>At least 1 reference to Bernie's age and…",FALSE,0,NA,2019-11-20 23:59:27,FALSE,NA,"1197303471948492800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","evholguin129",5,TRUE,FALSE,NA,NA
"66","RT @GaRepublicans: <U+0001F3AA>COME ONE, COME ALL<U+0001F3AA>

The clowns are putting on a show tonight at the #DemDebate!<U+0001F921>

While tonight may be entertaining, t…",FALSE,0,NA,2019-11-20 23:59:25,FALSE,NA,"1197303466529611777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mitchell_H16",32,TRUE,FALSE,NA,NA
"67","RT @KyleKulinski: Very much looking forward to 3 more questions on how we pay for medicare for all. #DemDebate",FALSE,0,NA,2019-11-20 23:59:25,FALSE,NA,"1197303462951735296",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bravolii",122,TRUE,FALSE,NA,NA
"68","RT @erinavery13: #DemDebate #EndorseAndrewYang 

Because it's time to rise up and pay attention to the issues in our country and elect the…",FALSE,0,NA,2019-11-20 23:59:24,FALSE,NA,"1197303462741999616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tuser5555",9,TRUE,FALSE,NA,NA
"69","RT @MENDFamilyCourt: Here’s some #math for ya, #YangGang. #EndorseAndrewYang is trending at 22K Tweets while #DemDebate trails are 19.6K.…",FALSE,0,NA,2019-11-20 23:59:23,FALSE,NA,"1197303458086318080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JackK9forYang",6,TRUE,FALSE,NA,NA
"70","RT @beauvans: In the innards of the “media center” at the Democratic Debate in Atlanta
#DemDebate https://t.co/IqXIPr6uk5",FALSE,0,NA,2019-11-20 23:59:23,FALSE,NA,"1197303457121746944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ae4ca",2,TRUE,FALSE,NA,NA
"71","RT @greg_price11: Genius move by Adam Schiff to schedule an evening impeachment inquiry to distract from how terrible their candidates are…",FALSE,0,NA,2019-11-20 23:59:22,FALSE,NA,"1197303453489516544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mreed436",27,TRUE,FALSE,NA,NA
"72","@Kate4Nh @jasonsherfey @AndrewYang @lex_zhao @TCalderone11 @chuck__stein @kathy_gregg @Yang2020Mass… https://t.co/muv6kIvmLQ",FALSE,11,"Kate4Nh",2019-11-20 23:59:22,TRUE,"1196147598412959745","1197303450943606791","1185250048805916677","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jason_sherfey",3,FALSE,FALSE,NA,NA
"73","RT @SayNo2SocialMed: #MedicareforAll is nothing short of a #socialist takeover of our healthcare system. We must fight against these radica…",FALSE,0,NA,2019-11-20 23:59:21,FALSE,NA,"1197303449202909184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jane_rives",189,TRUE,FALSE,NA,NA
"74","RT @ravenchollins: We ready. #DemDebate #PeteForPresident #TeamPete https://t.co/Rbt2al8sSR",FALSE,0,NA,2019-11-20 23:59:21,FALSE,NA,"1197303448083091456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amy_trostle",37,TRUE,FALSE,NA,NA
"75","RT @Bottoms4Tulsi: @TulsiGabbard to Maddow, Pete, and Warren at tonight's #DemDebate https://t.co/mgDNJ7muT4",FALSE,0,NA,2019-11-20 23:59:18,FALSE,NA,"1197303435227467778",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Santi02Marquez",7,TRUE,FALSE,NA,NA
"76","RT @BayArea4Warren: Today may be #demdebate day, but it is also Latina Equal Pay Day. According to the US Department of Labor, Hispanic wom…",FALSE,0,NA,2019-11-20 23:59:17,FALSE,NA,"1197303430395518976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GardenDelight",9,TRUE,FALSE,NA,NA
"77","RT @KyleKulinski: Very much looking forward to 3 more questions on how we pay for medicare for all. #DemDebate",FALSE,0,NA,2019-11-20 23:59:17,FALSE,NA,"1197303430089445379",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","acobasi",122,TRUE,FALSE,NA,NA
"78","RT @greg_price11: Genius move by Adam Schiff to schedule an evening impeachment inquiry to distract from how terrible their candidates are…",FALSE,0,NA,2019-11-20 23:59:16,FALSE,NA,"1197303426381754369",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","whoeven86845590",27,TRUE,FALSE,NA,NA
"79","RT @LostDiva: @PramilaJayapal ok but Elizabeth Warren isn't fighting for #MedicareForAll. Elizabeth Warren is pushing the same ""access to i…",FALSE,0,NA,2019-11-20 23:59:16,FALSE,NA,"1197303425471377408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MoonW0lf71",16,TRUE,FALSE,NA,NA
"80","Hey all, I will be watching the #ImpeachmentHearing tonight instead of the #DemDebate.  I will watch Pete rock the stage later this week.<U+0001F60E>",FALSE,0,NA,2019-11-20 23:59:15,FALSE,NA,"1197303422220996608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LadyLiberatore",0,FALSE,FALSE,NA,NA
"81","RT @CharlieHodgesIA: Hell yes. #KHive #DemDebate #IACaucus https://t.co/VfWPs9aRg7",FALSE,0,NA,2019-11-20 23:59:15,FALSE,NA,"1197303421914755072",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CadenMartin3123",4,TRUE,FALSE,NA,NA
